patent,prim,class,subclass
08347044,12,711151,,
08347045,13,711152,,
08347046,12,711154,,
08347047,13,711156,,
08347048,12,711161,,
08347049,12,711162,,
08347050,12,711162,,
08347051,12,711162,,
08347052,13,711162,,
08347053,13,711162,,
08347054,12,711165,,
08347055,12,711165,,
08347056,13,711166,,
08347057,12,711167,,
08347058,11,711170,,
08347059,12,711170,,
08347060,13,711170,,
08347061,12,711173,,
08347062,12,711173,,
08347063,11,711203,,
08347064,11,711206,,
08347065,11,711206,,
08347066,11,712200,,
08347067,12,712213,,
08347068,11,712229,,
08347069,12,712245,,
08347070,12,"713  2",,
08347071,12,"713  2",,
08347072,12,"713  2",,
08347073,12,713153,,
08347074,12,713153,,
08347075,10,713154,,
08347076,11,713155,,
08347077,11,713155,,
08347078,11,713156,,
08347079,12,713156,,
08347080,12,713156,,
08347081,12,713158,,
08347082,12,713158,,
08347083,13,713159,,
08347084,12,713162,,
08347085,13,713164,,
08347086,10,713165,,
08347087,13,713165,,
08347088,11,713166,,
08347089,12,713166,,
08347090,11,713168,,
08347091,12,713168,,
08347092,12,713168,,
08347093,12,713168,,
08347094,12,713169,,
08347095,12,713170,,
08347096,12,713172,,
08347097,11,713176,,
08347098,11,713176,,
08347099,12,713176,,
08347100,12,713176,,
08347101,10,713180,,
08347102,11,713184,,
08347103,12,713184,,
08347104,10,713185,,
08347105,12,713185,,
08347106,12,713186,,
08347107,12,713187,,
08347108,12,713187,,
08347109,12,713189,,
08347110,12,713189,,
08347111,12,713189,,
08347112,12,713189,,
08347113,12,713189,,
08347114,12,713190,,
08347115,12,713193,,
08347116,12,713193,,
08347117,12,713300,,
08347118,12,713300,,
08347119,12,713300,,
08347120,12,713300,,
08347121,12,713300,,
08347122,12,713300,,
08347123,12,713300,,
08347124,12,713300,,
08347125,12,713300,,
08347126,12,713300,,
08347127,13,713300,,
08347128,12,713310,,
08347129,12,713320,,
08347130,12,713320,,
08347131,12,713320,,
08347132,12,713322,,
08347133,12,713322,,
08347134,12,713323,,
08347135,12,713323,,
08347136,12,713324,,
08347137,12,"714  612",,
08347138,12,"714  621",,
08347139,12,"714 14",,
08347140,13,"714 15",,
08347141,13,"714 21",,
08347142,13,"714 25",,
08347143,11,"714 26",,
08347144,12,"714 26",,
08347145,11,"714 31",,
08347146,12,"714 37",,
08347147,12,"714 381",,
08347148,13,"714 47",,
08347149,12,"714 471",,
08347150,12,"714 53",,
08347151,13,"714 54",,
08347152,12,714704,,
08347153,12,714704,,
08347154,12,714704,,
08347155,12,714719,,
08347156,12,714724,,
08347157,13,714727,,
08347158,13,714734,,
08347159,12,714738,,
08347160,12,714746,,
08347161,12,714748,,
08347162,12,714748,,
08347163,12,714748,,
08347164,12,714749,,
08347165,11,714750,,
08347166,13,714751,,
08347167,12,714752,,
08347168,12,714752,,
08347169,12,714752,,
08347170,12,714752,,
08347171,12,714754,,
08347172,12,714755,,
08347173,12,714758,,
08347174,12,714758,,
08347175,12,714758,,
08347176,13,714758,,
08347177,13,714758,,
08347178,12,714762,,
08347179,12,714763,,
08347180,12,714763,,
08347182,12,714764,,
08347183,12,714766,,
08347184,13,714770,,
08347185,13,714773,,
08347186,13,714774,,
08347187,13,714774,,
08347188,12,714776,,
08347189,12,714776,,
08347190,12,714781,,
08347191,12,714784,,
08347192,12,714784,,
08347193,12,714784,,
08347194,12,714785,,
08347195,12,714785,,
08347196,13,714786,,
08347197,12,714798,,
08347198,12,714799,,
08347199,12,714807,,
08347200,13,714810,,
08347201,13,714819,,
08347202,11,715200,,
08347203,11,715222,,
08347204,12,715227,,
08347205,11,715229,,
08347206,11,715230,,
08347207,11,715231,,
08347208,12,715234,,
08347209,12,715236,,
08347210,12,715716,,
08347211,12,715716,,
08347212,12,715723,,
08347213,11,715730,,
08347214,11,715749,,
08347215,12,715754,,
08347216,12,715756,,
08347217,12,715757,,
08347218,12,715760,,
08347219,12,715762,,
08347220,12,715764,,
08347221,12,715773,,
08347222,11,715780,,
08347223,13,715780,,
08347224,11,715781,,
08347225,11,715787,,
08347226,11,715810,,
08347227,12,715810,,
08347228,12,715821,,
08347229,11,715828,,
08347230,12,715830,,
08347231,11,715833,,
08347232,12,715833,,
08347233,12,715833,,
08347234,12,715838,,
08347235,12,715848,,
08347236,12,715849,,
08347237,11,715853,,
08347238,12,715863,,
08347239,11,"716 52",,
08347240,12,"716 54",,
08347241,12,"716 55",,
08347242,12,716103,,
08347243,12,716104,,
08347244,11,716106,,
08347245,11,716110,,
08347246,13,716110,,
08347247,12,716113,,
08347248,12,716113,,
08347249,12,716113,,
08347250,12,716114,,
08347251,11,716115,,
08347252,12,716118,,
08347253,13,716118,,
08347254,13,716119,,
08347255,12,716122,,
08347256,12,716122,,
08347257,12,716126,,
08347258,13,716126,,
08347259,13,716132,,
08347260,12,716136,,
08347261,12,716139,,
08347262,12,716139,,
08347263,12,717104,,
08347264,12,717107,,
08347265,11,717108,,
08347266,11,717116,,
08347267,13,717124,,
08347268,11,717127,,
08347269,12,717128,,
08347270,11,717130,,
08347271,11,717132,,
08347272,12,717133,,
08347273,12,717133,,
08347274,12,717135,,
08347275,11,717136,,
08347276,12,717137,,
08347277,11,717140,,
08347278,12,717151,,
08347279,11,717168,,
08347280,12,717168,,
08347281,12,717168,,
08347282,12,717170,,
08347283,11,717174,,
08347284,12,717174,,
08347285,11,717177,,
08347286,11,717178,,
08347287,12,717178,,
08347288,12,"718  1",,
08347289,12,718100,,
08347290,12,718100,,
08347291,11,718101,,
08347292,11,718101,,
08347293,11,718102,,
08347294,12,718102,,
08347295,11,718103,,
08347296,12,718103,,
08347297,11,718104,,
08347298,11,718104,,
08347299,11,718104,,
08347300,12,718104,,
08347301,12,718104,,
08347302,12,718104,,
08347303,12,718104,,
08347304,12,718104,,
08347305,12,718104,,
08347306,12,718104,,
08347307,12,718105,,
08347308,12,718106,,
08347309,12,718108,,
08347310,11,719310,,
08347311,12,719312,,
08347312,11,719313,,
08347313,12,719313,,
08347314,12,719313,,
08347315,13,719313,,
08347316,12,719316,,
08347317,12,719318,,
08347318,11,719320,,
08347319,12,719321,,
08347320,12,719327,,
08347321,11,719328,,
08347322,13,719328,,
08347323,11,719330,,
08347324,13,720619,,
08347325,12,"725 12",,
08347326,11,"725 24",,
08347327,12,"725 32",,
08347328,12,"725 33",,
08347329,12,"725 37",,
08347330,13,"725 38",,
08347331,12,"725 39",,
08347332,12,"725 41",,
08347333,10,"725 44",,
08347334,12,"725 53",,
08347335,13,"725 54",,
08347336,13,"725 54",,
08347337,12,"725 58",,
08347338,11,"725 60",,
08347339,12,"725 62",,
08347340,12,"725 76",,
08347341,11,"725 82",,
08347342,12,"725 94",,
08347343,12,725109,,
08347344,12,725116,,
08347345,09,725132,,
08347346,11,"726  1",,
08347347,11,"726  1",,
08347348,12,"726  1",,
08347349,13,"726  1",,
08347350,13,"726  1",,
08347351,13,"726  1",,
08347352,12,"726  2",,
08347353,13,"726  2",,
08347354,11,"726  3",,
08347355,12,"726  3",,
08347356,12,"726  3",,
08347357,12,"726  3",,
08347358,11,"726  4",,
08347359,12,"726  4",,
08347360,12,"726  4",,
08347361,12,"726  4",,
08347362,12,"726  4",,
08347363,12,"726  4",,
08347364,12,"726  4",,
08347365,12,"726  5",,
08347366,12,"726  5",,
08347367,13,"726  6",,
08347368,11,"726  7",,
08347369,12,"726  7",,
08347370,13,"726  7",,
08347371,13,"726  8",,
08347372,12,"726 10",,
08347373,11,"726 12",,
08347374,11,"726 12",,
08347375,10,"726 13",,
08347376,11,"726 15",,
08347377,12,"726 15",,
08347378,11,"726 18",,
08347379,11,"726 21",,
08347380,12,"726 22",,
08347381,12,"726 22",,
08347382,12,"726 22",,
08347383,12,"726 22",,
08347384,12,"726 23",,
08347385,12,"726 23",,
08347386,12,"726 23",,
08347387,13,"726 23",,
08347388,12,"726 24",,
08347389,12,"726 24",,
08347390,12,"726 24",,
08347391,13,"726 24",,
08347392,11,"726 25",,
08347393,12,"726 25",,
08347394,12,"726 25",,
08347395,11,"726 26",,
08347396,11,"726 26",,
08347397,12,"726 26",,
08347398,12,"726 26",,
08347399,13,"726 26",,
08347400,13,"726 26",,
08347401,11,"726 27",,
08347402,12,"726 27",,
08347403,11,"726 28",,
08347404,11,"726 29",,
08347405,11,"726 30",,
08347406,12,"726 30",,
08347407,12,"726 30",,
08347408,12,"726 32",,
08347409,12,"850 11",,
08347410,12,"850 26",,
08347411,12,"850 62",,
