patent,Country,Classification,Info
08342771,US,403306,
08342771,US,"256 51",
08342771,US,"256 60",
08342771,US,"256 6501",
08342771,US,"256 6516",
08342771,US,"256 67",
08342771,US,248251,
08342771,US,2111051,
08342771,US,2111052,
08342771,US,211123,
08342771,US,211182,
08342772,US,"404 90- 92",unstructured
08342772,US,404101,
08342772,US,"298 24",
08342772,US,"298 27",
08342772,US,222190,
08342772,US,239105,
08342772,US,239172,
08342772,US,239650,
08342772,US,239661,
08342772,US,239663,
08342773,US,"404 92",
08342773,US,"404 96",
08342773,US,"404 99",
08342773,US,404101,
08342773,US,404108,
08342773,US,"425 62",
08342773,US,"425 63",
08342773,US,"425 64",
08342773,US,"249  1",
08342773,US,"249  2",
08342773,US,249188,
08342774,US,"404 95",
08342774,US,404108,
08342774,US,198952,
08342775,US,"405 37",
08342775,US,13762411,
08342775,US,13762418,
08342775,US,"239 70",
08342776,US,405132,
08342776,US,405144,
08342776,US,405147,
08342776,US,4051501,
08342776,US,405152,
08342776,US,"299 12",
08342776,US,454169,
08342777,US,405224,
08342777,US,4052242,
08342777,US,4052243,
08342777,US,4052244,
08342777,US,166352-355,unstructured
08342777,US,"441  3-  5",unstructured
08342777,US,11423012,
08342777,US,11423013,
08342777,US,11423014,
08342778,US,405232,
08342778,US,405272,
08342778,US,405274,
08342778,US,405276,
08342778,US,405277,
08342778,US,405278,
08342778,US,405281,
08342778,US,"173 49",
08342778,US,173184,
08342778,US,173185,
08342779,US,407113,
08342779,US,407114,
08342779,US,407115,
08342779,US,407116,
08342779,US,407117,
08342779,US,407103,
08342780,US,407119,
08342780,US,407118,
08342780,US,428357,
08342780,US,428544,
08342780,US,428545,
08342780,US,428615,
08342780,US,408144,
08342780,US,408145,
08342780,US," 761086",
08342781,US,"408 59",
08342781,US,408211-213,unstructured
08342781,US,408223-225,unstructured
08342781,US,408227,
08342781,US,408229,
08342781,US,408230,
08342781,US,"408 56",
08342781,US,"408 57",
08342782,US,"408 67",
08342782,US,408124,
08342782,US,408702,
08342782,US,173130,
08342782,US,173168,
08342782,US,173218,
08342782,US,173198,
08342782,US,175209,
08342782,US,175213,
08342783,US,"409 81- 83",unstructured
08342783,US," 76110",
08342784,US,"410 46",
08342784,US,"410 77",
08342784,US,"410 31",
08342784,US,"410 34- 35",unstructured
08342784,US,"410 43",
08342784,US,"410 56- 57",unstructured
08342784,US,"410 66",
08342784,US,"410 71",
08342784,US,"410 78",
08342784,US,"410 82",
08342784,US,410104,
08342784,US,"410  2",
08342784,US,"410 32",
08342784,US,410100,
08342784,US,414227,
08342784,US,"220  15",
08342784,US,"220  8",
08342784,US,"220 234",
08342784,US,"220 236",
08342784,US,"220  6",
08342784,US,"220  7",
08342784,US,"220  428",
08342785,US,"410 77",
08342785,US,"410 46",
08342785,US,"410 56",
08342785,US,280656,
08342786,US,"410 69",
08342786,US,"410 70",
08342786,US,"410 84",
08342786,US,"410 73",
08342786,US,"410 76",
08342786,US,"410 80",
08342786,US,292121,
08342786,US," 24287",
08342786,US,248503,
08342787,US,"411 71",
08342787,US,"411 74",
08342787,US,"411 80",
08342787,US,411356-358,unstructured
08342787,US,411271,
08342787,US,411325,
08342787,US,411347,
08342787,US,411383,
08342787,US," 70229",
08342787,US," 70230",
08342788,US,411386,
08342788,US,411411,
08342788,US,411424,
08342788,US,411426,
08342789,US,414680,
08342789,US,414685,
08342789,US,414686,
08342789,US,29619001,
08342789,US,29619005,
08342789,US,180328,
08342789,US,"180 8914",
08342789,US,"180 692",
08342789,US,"180 6921",
08342790,US,271213,
08342790,US,271214,
08342790,US,271218,
08342790,US,4147466,
08342790,US,4147468,
08342790,US,4147889,
08342790,US,4147893,
08342790,US,4147895,
08342790,US,4147903,
08342790,US,4147916,
08342790,US,4147921,
08342790,US,4147926,
08342790,US,4147927,
08342790,US,4147928,
08342790,US,4147934,
08342790,US,4147939,
08342790,US,414794,
08342790,US,4147944-7943,unstructured
08342790,US,4147947,
08342790,US,414799,
08342791,US,198321,
08342791,US,198497,
08342791,US,1985101,
08342791,US,"271 81",
08342791,US,414351,
08342791,US,414353,
08342791,US,414398,
08342791,US,414488,
08342791,US,414507,
08342791,US,414574,
08342791,US,"901  9",
08342792,US,414278,
08342792,US,414280,
08342792,US,414282,
08342792,US,414286,
08342792,US,414807,
08342793,US,None,
08342794,US,None,
08342795,US,415119,
08342795,US,4151821,
08342796,US,"384 99",
08342796,US,384535,
08342796,US,384581,
08342796,US,415229,
08342796,US,415113,
08342797,US,415115,
08342797,US,415178,
08342797,US,"416 96 R",
08342797,US,"416 97 R",
08342798,US,415115,
08342798,US,415116,
08342798,US,415136,
08342798,US,415138,
08342798,US,4151731,
08342798,US,4151732,
08342798,US,415175,
08342798,US,415176,
08342799,US,361695,
08342799,US,415178,
08342799,US,"415 15",
08342799,US,415189,
08342799,US,415206,
08342799,US,415214118,
08342799,US,415185,
08342799,US,4152141,
08342800,US,415915,
08342800,US,415200,
08342800,US,4152121,
08342800,US,4152151,
08342800,US,415224,
08342800,US,415232,
08342800,US,415204,
08342800,US,415206,
08342800,US,415207,
08342801,US,416162,
08342801,US,416147,
08342801,US,"416  1",
08342801,US,416155,
08342801,US,416156,
08342801,US,"416157 R",
08342801,US,"416157 B",
08342801,US,"416 11",
08342801,US,416140,
08342801,US,"415  41",
08342801,US,"415  42",
08342801,US,"415  44",
08342802,US,415115,
08342802,US,415116,
08342802,US,"416 91",
08342802,US,"416 97 R",
08342802,US,"416 97 A",
08342802,US,"416 96 A",
08342802,US,416226,
08342802,US,"416229 A",
08342802,US,416233,
08342802,US,"416241 B",
08342802,US,"416  1",
08342803,US,415115,
08342803,US,415138,
08342803,US,"416 97 R",
08342803,US,"416 97 A",
08342804,US,416144,
08342804,US,416145,
08342804,US,416182,
08342804,US," 298892",
08342804,US," 2988923",
08342804,US," 73469",
08342804,US," 73470",
08342805,US,"244  1 A",
08342805,US,"416 39",
08342805,US,"416146 R",
08342805,US,416230,
08342805,US,361218,
08342806,US,"416  5",
08342806,US,"416 62",
08342806,US,"416146 R",
08342806,US,"416210 R",
08342806,US,150165,
08342807,US,"416  9",
08342807,US,416147,
08342807,US,416148,
08342807,US,416149,
08342807,US,416150,
08342807,US,416246,
08342808,US,"416169 A",
08342808,US,416179,
08342808,US,416192,
08342808,US,"416193 R",
08342809,US,"416186 R",
08342809,US,"416214 R",
08342809,US,"416214 A",
08342809,US,"416220 R",
08342809,US,416221,
08342810,US,"417 32",
08342810,US,"417 38",
08342810,US,"417 442",
08342810,US,"417 441",
08342810,US," 622283",
08342810,US," 622281",
08342811,US,"417 441",
08342811,US,"417 63",
08342811,US,417902,
08342811,US,"417 4411",
08342811,US,417415-417,unstructured
08342811,US," 73  128",
08342811,US," 73  184",
08342811,US," 7351434",
08342812,US,"417 4411",
08342812,US,417411,
08342812,US,"307 45",
08342812,US,"307 64",
08342812,US,"307 65",
08342812,US,"307 75",
08342812,US,"307 72",
08342812,US,318107,
08342812,US,318108,
08342813,US,"417 48",
08342813,US,"417 49",
08342813,US,"417 51",
08342814,US,"417 53- 55",unstructured
08342815,US,417213,
08342815,US,417220,
08342815,US,417279,
08342815,US,417302,
08342815,US,4174103,
08342815,US,417442,
08342815,US,417502,
08342815,US,417506,
08342815,US,417559,
08342815,US,417443,
08342815,US,417289,
08342815,US,417293,
08342815,US,"418 88",
08342815,US,418166,
08342815,US,418171,
08342816,US,4172221,
08342816,US,4172222,
08342816,US,417269,
08342816,US," 91472",
08342816,US," 60484",
08342816,US," 60486",
08342817,US,417220,
08342817,US,417310,
08342817,US,"418 30",
08342818,US,417331-333,unstructured
08342818,US," 60397",
08342818,US," 60497",
08342818,US," 60498",
08342818,US," 60504",
08342818,US," 60505",
08342819,US,4174101,
08342819,US,361695,
08342819,US,2391021,
08342819,US,2391022,
08342819,US,239327,
08342819,US,239330,
08342820,US,4174101,
08342820,US,4174231,
08342820,US,4174232,
08342820,US,417420,
08342821,US,"310 51",
08342821,US,"310 87",
08342821,US,"310 90",
08342821,US,"384 99",
08342821,US,41742312,
08342821,US,2671404,
08342821,US,26714011,
08342821,US,267141,
08342821,US,2671412,
08342821,US,2671413,
08342821,US,267293,
08342821,US,188378,
08342822,US,417313,
08342822,US,4174231,
08342822,US,4174237,
08342822,US,4174241,
08342822,US,"494 84",
08342822,US,"494 42",
08342822,US,"494 50",
08342822,US,"494 51",
08342822,US,"494 52",
08342822,US,"433 92",
08342822,US,433104,
08342822,US,433115,
08342822,US,433130,
08342822,US,433131,
08342822,US,433132,
08342822,US,2103601,
08342822,US,2103801,
08342822,US,210143,
08342822,US,210188,
08342822,US,2105121,
08342823,US,417456,
08342823,US,417458,
08342823,US,417568,
08342823,US,13745321,
08342824,US,417571,
08342824,US,417569,
08342824,US,13731533,
08342824,US,137855,
08342824,US,137856,
08342825,US,"418  7",
08342825,US,"418 11",
08342825,US,"418 13",
08342825,US,"418 15",
08342825,US,"418 86",
08342826,US,"418 23- 30",unstructured
08342826,US,418133,
08342826,US,418259-260,unstructured
08342826,US,418270,
08342826,US,417220,
08342826,US,417213,
08342827,US," 62 84",
08342827,US," 62138",
08342827,US," 62139",
08342827,US," 62149",
08342827,US," 62192-193",unstructured
08342827,US," 623241",
08342827,US," 623244",
08342827,US," 623246",
08342827,US," 62467-473",unstructured
08342827,US," 62509-512",unstructured
08342827,US,"418 15",
08342827,US,"418 551",
08342827,US,"418 556",
08342827,US,"418 613",
08342827,US,"418 75- 76",unstructured
08342827,US,"418 88",
08342827,US,418171,
08342827,US,418270,
08342827,US,"184  618",
08342827,US,"417 13",
08342827,US,"417 32",
08342827,US,417228,
08342827,US,417281,
08342827,US,417310,
08342827,US,417362,
08342827,US,417366,
08342827,US,417369,
08342827,US,417372,
08342827,US,417390,
08342827,US,417410,
08342827,US,417902,
08342828,US,418104,
08342828,US,418131,
08342828,US,418133,
08342828,US,418143,
08342828,US,418149,
08342828,US,418259,
08342828,US,277529,
08342828,US,277530,
08342828,US,277567,
08342828,US,277553,
08342828,US,277568,
08342828,US,277589,
08342828,US,277584,
08342828,US,277560,
08342829,US,4182011,
08342829,US,"418  9",
08342830,US,"425 281",
08342830,US,425472,
08342830,US,425812,
08342830,US,249141,
08342831,US,"425 831",
08342831,US,4253782,
08342831,US,425464,
08342831,US,4251746,
08342831,US,"4251748 R",
08342831,US,425135,
08342831,US,"425 66",
08342831,US,"425 722",
08342831,US,4253822,
08342831,US,"264 10",
08342831,US,264405,
08342831,US,264437,
08342831,US,264465,
08342831,US,264467,
08342831,US,264201,
08342831,US,264205,
08342831,US,2642095,
08342832,US,425112,
08342832,US,425127,
08342832,US,4251291,
08342833,US,4251744,
08342833,US,425169,
08342833,US,425375,
08342833,US,"425 73",
08342833,US,"425 74",
08342833,US,425210,
08342833,US,425225,
08342833,US,425217,
08342833,US,"425 90",
08342833,US,"425 93",
08342833,US,425216,
08342833,US,425130,
08342833,US,425215,
08342833,US,264497,
08342833,US,264308,
08342833,US,264113,
08342833,US,"264 3729",
08342833,US,264101,
08342833,US,118712,
08342833,US,"118 66",
08342833,US,118602,
08342833,US,118600,
08342833,US,118308,
08342833,US,118309,
08342833,US,118313,
08342833,US,118314,
08342833,US,118315,
08342833,US,118316,
08342833,US,222409,
08342833,US,222414,
08342833,US,"222DIG 1",
08342833,US,222233,
08342833,US,222238,
08342833,US,222367,
08342833,US,222361,
08342833,US,222336,
08342833,US,222354,
08342833,US,222355,
08342833,US,222216,
08342833,US,222303,
08342833,US,222369,
08342833,US,222412,
08342833,US,222413,
08342833,US,"141  8",
08342833,US,"141 98",
08342833,US,3663291,
08342833,US,3663292,
08342834,US,425377,
08342834,US,4253782,
08342834,US,4253822,
08342835,US,264326,
08342835,US,264327,
08342835,US,277631,
08342835,US,277496-499,unstructured
08342835,US,"425DIG 47",
08342836,US,425392,
08342836,US,425395,
08342836,US,425440,
08342836,US,"425DIG 5",
08342836,US,"425DIG 14",
08342836,US,"425DIG 58",
08342836,US," 28118",
08342836,US," 28119",
08342837,US,4251291,
08342837,US,425544,
08342837,US,425116,
08342838,US,425556,
08342838,US,"425DIG 58",
08342838,US,"425DIG 5",
08342838,US,425441,
08342839,US,431289,
08342839,US,431288,
08342839,US,431290,
08342839,US,431296,
08342839,US,431297,
08342839,US,431310,
08342839,US,2482172,
08342839,US,248685,
08342839,US,248690,
08342839,US,248693,
08342839,US,2482171,
08342839,US,"D26  9",
08342839,US,"D26 72",
08342839,US,"D26 88",
08342840,US,"433  5",
08342840,US,"433  6",
08342840,US,"433 18",
08342840,US,"433 24",
08342841,US,"433 77",
08342841,US,433126,
08342841,US,"433 79",
08342841,US,312209,
08342841,US,312902,
08342841,US,206369,
08342841,US,"206 635",
08342841,US,206368,
08342841,US,206363,
08342841,US,206379,
08342842,US,433172-176,unstructured
08342842,US,4332011,
08342842,US,"433  6",
08342842,US,"433  7",
08342842,US,433225,
08342842,US,"433 74",
08342842,US,"623 1717",
08342842,US,403298,
08342842,US,403307,
08342842,US,411510,
08342843,US,"433 54- 68",unstructured
08342843,US,"433 72- 73",unstructured
08342843,US,"433 24",
08342843,US,433213-225,unstructured
08342843,US,"433 34",
08342843,US,"700 97- 98",unstructured
08342843,US,700118,
08342843,US,382154,
08342843,US,702150-153,unstructured
08342843,US,"703  1",
08342843,US,356620,
08342843,US,345419-420,unstructured
08342844,US,"434 81",
08342844,US,"434 84",
08342844,US,"434 98",
08342844,US,434101-104,unstructured
08342844,US,434365,
08342844,US,446147,
08342844,US,446149,
08342844,US,446150,
08342845,US,434107,
08342845,US,434219,
08342845,US,434365,
08342845,US,434109,
08342845,US,"705  11",
08342845,US,283115,
08342846,US,434112,
08342846,US,434113,
08342846,US,434115,
08342847,US,434127,
08342847,US,219385,
08342847,US,219391,
08342847,US,"726 25",
08342848,US,434156,
08342848,US,434157,
08342848,US,434168,
08342848,US,434172,
08342848,US,434175,
08342848,US,434428,
08342848,US,434430,
08342848,US,434167,
08342848,US," 4012404",
08342848,US," 4012412",
08342848,US," 4012414",
08342848,US," 40618",
08342848,US," 40621",
08342848,US,2484411,
08342848,US,248460,
08342849,US,434185,
08342849,US,434165,
08342849,US,434157,
08342849,US,434156,
08342849,US,"704  2",
08342849,US,"704  1",
08342850,US,434178,
08342850,US,434159,
08342851,US,434262,
08342851,US,434267,
08342851,US,434268,
08342851,US,434272,
08342852,US,434262,
08342852,US,434267,
08342852,US,434268,
08342852,US,434272,
08342853,US,434262,
08342853,US,434267,
08342853,US,434268,
08342853,US,434272,
08342853,US,434275,
08342854,US,434156-157,unstructured
08342854,US,434185,
08342854,US,434219,
08342854,US,434322,
08342854,US,434323,
08342854,US,434350,
08342854,US,434362,
08342855,US,2441186,
08342855,US,"439 32",
08342855,US,"439 34",
08342855,US,439162,
08342856,US,"439 34",
08342856,US,"439 35",
08342856,US,439246,
08342856,US,439271,
08342856,US,439275,
08342856,US,439519,
08342857,US,"439 38- 40",unstructured
08342858,US,"439 49",
08342858,US,"439 50",
08342858,US,4395401,
08342858,US,439638,
08342858,US,439502,
08342858,US,439676,
08342859,US,"439 66",
08342860,US,"439 74",
08342860,US,"439 66",
08342860,US,"439 63",
08342861,US,"439 761",
08342861,US,439736,
08342861,US,43962022,
08342861,US,439695,
08342862,US,439103-106,unstructured
08342862,US,439171-172,unstructured
08342863,US,439108,
08342863,US,439101,
08342863,US,439660,
08342864,US,439131,
08342864,US,439172,
08342864,US,439638,
08342864,US,439374,
08342864,US,439379,
08342864,US,361737,
08342864,US,361715,
08342864,US,361727,
08342864,US,361683,
08342864,US,361684,
08342864,US,361685,
08342864,US,361686,
08342864,US,235451,
08342864,US,"710 62",
08342864,US,711114,
08342864,US,711115,
08342864,US,711E12019,
08342864,US,711E12098,
08342865,US,439190-195,unstructured
08342865,US,"166 651",
08342866,US,439197,
08342866,US,439199-201,unstructured
08342866,US,439246-248,unstructured
08342867,US,439248,
08342867,US,439247,
08342867,US,439378,
08342868,US,439260,
08342868,US,439660,
08342868,US,439637,
08342868,US,"439 86",
08342868,US,439112,
08342868,US," 29861",
08342868,US," 29863",
08342869,US,439260,
08342869,US,439495,
08342869,US,439625,
08342869,US,439629,
08342870,US,439330,
08342870,US,439331,
08342870,US,"439 73",
08342871,US,439326,
08342871,US,439331,
08342872,US,439268,
08342872,US,439331,
08342872,US,439660,
08342872,US,439217-219,unstructured
08342873,US,439342,
08342873,US,"439 70- 74",unstructured
08342873,US,"439 83",
08342874,US,439357,
08342874,US,439350,
08342874,US,439353,
08342874,US,"439 74",
08342874,US,439347,
08342874,US,439345,
08342875,US,"439 74",
08342875,US,439660,
08342875,US,"439 78",
08342875,US,"439 81",
08342875,US,"439 83",
08342875,US,439346,
08342875,US,439374,
08342876,US,439377,
08342876,US,439680,
08342876,US,439719,
08342877,US,439460,
08342877,US,439465,
08342877,US,439470-472,unstructured
08342879,US,439578-585,unstructured
08342879,US,439587-589,unstructured
08342879,US,439320,
08342880,US,439595,
08342880,US,439246,
08342880,US,439382,
08342881,US,43960701,
08342881,US,43960704,
08342881,US,43960717,
08342881,US,43960728,
08342882,US,43960735,
08342882,US,43960734,
08342882,US,4396074,
08342882,US,43960732,
08342882,US,43960733,
08342882,US,"439 761",
08342882,US,439910,
08342882,US,43960731,
08342883,US,43962001,
08342883,US,439595,
08342883,US,439638,
08342883,US,439676,
08342883,US,439501-502,unstructured
08342884,US,43962006,
08342884,US,"439 59",
08342884,US,439285,
08342884,US,439290,
08342884,US,439893,
08342884,US,36221708,
08342884,US,362260,
08342884,US,362222,
08342884,US,36224902,
08342885,US,43962026,
08342885,US,43962028,
08342885,US,43962029,
08342885,US,439830,
08342885,US,439833,
08342885,US,337188,
08342885,US,337189,
08342885,US,337205,
08342886,US,439660,
08342886,US,439721,
08342886,US,439723,
08342887,US,439668,
08342887,US,439669,
08342887,US,439909,
08342887,US,607115,
08342888,US,439108,
08342888,US,439660,
08342888,US,439676,
08342888,US,439941,
08342889,US,439676,
08342889,US,439941,
